dataset_a,label_a_id,label_a_name,dataset_b,label_b_id,label_b_name,score_a_to_b,score_b_to_a,relation_score,pass_threshold
MNIST,4,4,EMNIST,34,Y,0.1593143194913864,0.00688727293163538,0.0831007962115109,False
MNIST,4,4,EMNIST,35,Z,0.004691730253398418,4.086542503500823e-06,0.0023479083979509596,False
MNIST,4,4,EMNIST,36,a,0.10015885531902313,0.0002906703157350421,0.05022476281737909,False
MNIST,4,4,EMNIST,37,b,0.08883315324783325,0.0001721296284813434,0.0445026414381573,False
MNIST,4,4,EMNIST,38,c,0.04029875993728638,7.935015673865564e-06,0.02015334747648012,False
MNIST,4,4,EMNIST,39,d,0.1523934304714203,0.0013256941456347704,0.07685956230852753,False
MNIST,4,4,EMNIST,40,e,0.021158389747142792,9.121080802287906e-05,0.010624800277582835,False
MNIST,4,4,EMNIST,41,f,0.08813045918941498,0.0001587293081684038,0.04414459424879169,False
MNIST,4,4,EMNIST,42,g,0.06387816369533539,0.0004729502834379673,0.03217555698938668,False
MNIST,4,4,EMNIST,43,h,0.2941437363624573,0.012125642970204353,0.15313468966633081,False
MNIST,4,4,EMNIST,44,i,0.021193327382206917,6.990210385993123e-05,0.010631614743033424,False
MNIST,4,4,EMNIST,45,j,0.06933306157588959,6.202181975822896e-05,0.03469754169782391,False
MNIST,4,4,EMNIST,46,k,0.2737153470516205,0.00043757748790085316,0.13707646226976067,False
MNIST,4,4,EMNIST,47,l,0.012524266727268696,0.0009451090591028333,0.0067346878931857646,False
MNIST,4,4,EMNIST,48,m,0.2013632357120514,0.0006497345166280866,0.10100648511433974,False
MNIST,4,4,EMNIST,49,n,0.07121651619672775,0.0015408932231366634,0.03637870470993221,False
MNIST,4,4,EMNIST,50,o,0.05107492208480835,2.3735537979518995e-05,0.025549328811393934,False
MNIST,4,4,EMNIST,51,p,0.10510016977787018,3.722359542734921e-05,0.052568696686648764,False
MNIST,4,4,EMNIST,52,q,0.12146589905023575,0.00032847290276549757,0.06089718597650062,False
MNIST,4,4,EMNIST,53,r,0.07794360816478729,0.0006095788558013737,0.03927659351029433,False
MNIST,4,4,EMNIST,54,s,0.03428424149751663,1.2936126950080507e-05,0.017148588812233356,False
MNIST,4,4,EMNIST,55,t,0.1520344465970993,0.010883580893278122,0.08145901374518871,False
MNIST,4,4,EMNIST,56,u,0.2394476681947708,0.01120218075811863,0.12532492447644472,False
MNIST,4,4,EMNIST,57,v,0.32952895760536194,0.00905454158782959,0.16929174959659576,False
MNIST,4,4,EMNIST,58,w,0.23914532363414764,0.0030029122717678547,0.12107411795295775,False
MNIST,4,4,EMNIST,59,x,0.12575852870941162,0.00046816313988529146,0.06311334592464846,False
MNIST,4,4,EMNIST,60,y,0.2281760275363922,0.011445693671703339,0.11981086060404778,False
MNIST,4,4,EMNIST,61,z,0.013436992652714252,8.026486284506973e-06,0.00672250956949938,False
MNIST,5,5,EMNIST,0,0,0.03634489327669144,0.0006298713851720095,0.018487382330931723,False
MNIST,5,5,EMNIST,1,1,0.01141807995736599,0.0002566598413977772,0.0058373698993818834,False
MNIST,5,5,EMNIST,2,2,0.03486235812306404,0.01214747503399849,0.023504916578531265,False
MNIST,5,5,EMNIST,3,3,0.10027562081813812,0.06301257759332657,0.08164409920573235,False
MNIST,5,5,EMNIST,4,4,0.027526766061782837,0.0018241389188915491,0.014675452490337193,False
MNIST,5,5,EMNIST,5,5,0.45028525590896606,0.4629974961280823,0.45664137601852417,True
MNIST,5,5,EMNIST,6,6,0.02466891147196293,0.012381021864712238,0.018524966668337584,False
MNIST,5,5,EMNIST,7,7,0.013579018414020538,0.0004998175427317619,0.00703941797837615,False
MNIST,5,5,EMNIST,8,8,0.09057092666625977,0.0034467787481844425,0.047008852707222104,False
MNIST,5,5,EMNIST,9,9,0.04060740768909454,0.0004407696833368391,0.02052408868621569,False
MNIST,5,5,EMNIST,10,A,0.06965494155883789,0.00016462743224110454,0.0349097844955395,False
MNIST,5,5,EMNIST,11,B,0.11059240996837616,0.0021091268863528967,0.05635076842736453,False
MNIST,5,5,EMNIST,12,C,0.08742094039916992,0.009786779060959816,0.04860385973006487,False
MNIST,5,5,EMNIST,13,D,0.0329265221953392,0.000680828292388469,0.016803675243863836,False
MNIST,5,5,EMNIST,14,E,0.1994597166776657,0.015643110498785973,0.10755141358822584,False
MNIST,5,5,EMNIST,15,F,0.12225904315710068,0.010177596472203732,0.0662183198146522,False
MNIST,5,5,EMNIST,16,G,0.0665997788310051,0.006898863706737757,0.03674932126887143,False
MNIST,5,5,EMNIST,17,H,0.03176671266555786,8.130771311698481e-05,0.015924010189337423,False
MNIST,5,5,EMNIST,18,I,0.010593033395707607,0.0011029000161215663,0.005847966705914587,False
MNIST,5,5,EMNIST,19,J,0.09094371646642685,0.01799524575471878,0.054469481110572815,False
MNIST,5,5,EMNIST,20,K,0.08132191747426987,0.000639555393718183,0.040980736433994025,False
MNIST,5,5,EMNIST,21,L,0.06954054534435272,0.005776962731033564,0.03765875403769314,False
MNIST,5,5,EMNIST,22,M,0.02527291141450405,0.0029023177921772003,0.014087614603340626,False
MNIST,5,5,EMNIST,23,N,0.051683057099580765,0.000253882200922817,0.02596846965025179,False
MNIST,5,5,EMNIST,24,O,0.01826559193432331,0.0006348820170387626,0.009450236975681037,False
MNIST,5,5,EMNIST,25,P,0.08089203387498856,0.0006330894539132714,0.040762561664450914,False
MNIST,5,5,EMNIST,26,Q,0.027659708634018898,0.00023451024026144296,0.01394710943714017,False
MNIST,5,5,EMNIST,27,R,0.0519266352057457,0.00014334141451399773,0.026034988310129847,False
MNIST,5,5,EMNIST,28,S,0.3470395505428314,0.28817659616470337,0.3176080733537674,True
MNIST,5,5,EMNIST,29,T,0.061144281178712845,0.002932982286438346,0.032038631732575595,False
MNIST,5,5,EMNIST,30,U,0.03545708954334259,0.0003366253222338855,0.017896857432788238,False
MNIST,5,5,EMNIST,31,V,0.03399985656142235,5.61975548407645e-06,0.017002738158453212,False
MNIST,5,5,EMNIST,32,W,0.038326870650053024,0.00020769878756254911,0.019267284718807787,False
MNIST,5,5,EMNIST,33,X,0.05379032343626022,0.00014271584223024547,0.026966519639245234,False
MNIST,5,5,EMNIST,34,Y,0.03177466243505478,0.0002796118496917188,0.01602713714237325,False
MNIST,5,5,EMNIST,35,Z,0.07975362241268158,0.0012983584310859442,0.04052599042188376,False
MNIST,5,5,EMNIST,36,a,0.06997467577457428,0.003981162793934345,0.03697791928425431,False
MNIST,5,5,EMNIST,37,b,0.08163565397262573,0.0013152554165571928,0.04147545469459146,False
MNIST,5,5,EMNIST,38,c,0.08639048784971237,0.001563536236062646,0.04397701204288751,False
MNIST,5,5,EMNIST,39,d,0.04243793338537216,0.0025093110743910074,0.022473622229881585,False
MNIST,5,5,EMNIST,40,e,0.18855993449687958,0.006606132723391056,0.09758303361013532,False
MNIST,5,5,EMNIST,41,f,0.07729349285364151,0.00103257957380265,0.03916303621372208,False
MNIST,5,5,EMNIST,42,g,0.10376252233982086,0.002505401149392128,0.053133961744606495,False
MNIST,5,5,EMNIST,43,h,0.042618997395038605,0.0002062295825453475,0.021412613488791976,False
MNIST,5,5,EMNIST,44,i,0.0074157798662781715,0.00020277241128496826,0.00380927613878157,False
MNIST,5,5,EMNIST,45,j,0.06054062768816948,0.0017153403023257852,0.031127983995247632,False
MNIST,5,5,EMNIST,46,k,0.061005137860774994,0.0001846287923399359,0.030594883326557465,False
MNIST,5,5,EMNIST,47,l,0.007958145812153816,0.00044158747186884284,0.0041998666420113295,False
MNIST,5,5,EMNIST,48,m,0.038259200751781464,0.0009361020056530833,0.019597651378717273,False
MNIST,5,5,EMNIST,49,n,0.04496428370475769,0.00013873548596166074,0.022551509595359676,False
MNIST,5,5,EMNIST,50,o,0.04455718398094177,9.283742838306352e-05,0.022325010704662418,False
MNIST,5,5,EMNIST,51,p,0.04274160414934158,7.861258200136945e-05,0.021410108365671476,False
MNIST,5,5,EMNIST,52,q,0.037676818668842316,0.0005775320460088551,0.019127175357425585,False
MNIST,5,5,EMNIST,53,r,0.08808453381061554,0.0008516660891473293,0.044468099949881434,False
MNIST,5,5,EMNIST,54,s,0.3651370704174042,0.030367964878678322,0.19775251764804125,False
MNIST,5,5,EMNIST,55,t,0.07946023344993591,0.014921973459422588,0.04719110345467925,False
MNIST,5,5,EMNIST,56,u,0.02009529247879982,0.00012513580441009253,0.010110214141604956,False
MNIST,5,5,EMNIST,57,v,0.026074299588799477,4.031510798085947e-06,0.013039165549798781,False
MNIST,5,5,EMNIST,58,w,0.039571862667798996,0.0012187445536255836,0.02039530361071229,False
MNIST,5,5,EMNIST,59,x,0.046108148992061615,8.468818850815296e-05,0.023096418590284884,False
MNIST,5,5,EMNIST,60,y,0.02349453791975975,0.0002631389652378857,0.011878838442498818,False
MNIST,5,5,EMNIST,61,z,0.09992305189371109,0.0011991336941719055,0.0505610927939415,False
MNIST,6,6,EMNIST,0,0,0.05229518562555313,0.006642934866249561,0.029469060245901346,False
MNIST,6,6,EMNIST,1,1,0.008331273682415485,0.00021063823078293353,0.0042709559565992095,False
MNIST,6,6,EMNIST,2,2,0.05824416130781174,0.007920353673398495,0.033082257490605116,False
MNIST,6,6,EMNIST,3,3,0.012976494617760181,0.0002576676197350025,0.006617081118747592,False
MNIST,6,6,EMNIST,4,4,0.05261537432670593,0.04582909122109413,0.04922223277390003,False
MNIST,6,6,EMNIST,5,5,0.0475146509706974,0.002407696796581149,0.024961173883639276,False
MNIST,6,6,EMNIST,6,6,0.46211743354797363,0.6292577385902405,0.5456875860691071,True
MNIST,6,6,EMNIST,7,7,0.03281030431389809,6.874808605061844e-06,0.016408589561251574,False
MNIST,6,6,EMNIST,8,8,0.055220138281583786,0.012735520489513874,0.03397782938554883,False
MNIST,6,6,EMNIST,9,9,0.0595870316028595,0.00043923151679337025,0.030013131559826434,False
MNIST,6,6,EMNIST,10,A,0.13964469730854034,0.00920360442250967,0.07442415086552501,False
MNIST,6,6,EMNIST,11,B,0.05826565623283386,0.0031027384102344513,0.030684197321534157,False
MNIST,6,6,EMNIST,12,C,0.1208144873380661,0.001446013106033206,0.061130250222049654,False
MNIST,6,6,EMNIST,13,D,0.05575312301516533,0.001090560806915164,0.028421841911040246,False
MNIST,6,6,EMNIST,14,E,0.2848643660545349,0.001239655539393425,0.14305201079696417,False
MNIST,6,6,EMNIST,15,F,0.1996302455663681,0.001774724805727601,0.10070248518604785,False
MNIST,6,6,EMNIST,16,G,0.319599986076355,0.01486263144761324,0.1672313087619841,False
MNIST,6,6,EMNIST,17,H,0.09539423882961273,0.003670841921120882,0.04953254037536681,False
MNIST,6,6,EMNIST,18,I,0.012827578000724316,0.00024355764617212117,0.006535567823448218,False
MNIST,6,6,EMNIST,19,J,0.022270921617746353,0.00031224291888065636,0.011291582268313505,False
MNIST,6,6,EMNIST,20,K,0.2906106114387512,0.011370085179805756,0.1509903483092785,False
MNIST,6,6,EMNIST,21,L,0.27714818716049194,0.002292919671162963,0.13972055341582745,False
MNIST,6,6,EMNIST,22,M,0.04401005432009697,0.001460493658669293,0.02273527398938313,False
MNIST,6,6,EMNIST,23,N,0.1268332451581955,0.005001857876777649,0.06591755151748657,False
MNIST,6,6,EMNIST,24,O,0.06374948471784592,0.004663494881242514,0.034206489799544215,False
MNIST,6,6,EMNIST,25,P,0.101743683218956,0.0005772666190750897,0.05116047491901554,False
MNIST,6,6,EMNIST,26,Q,0.21414966881275177,0.0019516590982675552,0.10805066395550966,False
MNIST,6,6,EMNIST,27,R,0.20051309466362,0.0011674768757075071,0.10084028576966375,False
MNIST,6,6,EMNIST,28,S,0.06471191346645355,0.003478697268292308,0.03409530536737293,False
MNIST,6,6,EMNIST,29,T,0.033170733600854874,1.1460668247309513e-05,0.01659109713455109,False
MNIST,6,6,EMNIST,30,U,0.1594380885362625,0.005660998169332743,0.08254954335279763,False
MNIST,6,6,EMNIST,31,V,0.11208266019821167,0.0003519466845318675,0.05621730344137177,False
MNIST,6,6,EMNIST,32,W,0.22013302147388458,0.0033491074573248625,0.11174106446560472,False
MNIST,6,6,EMNIST,33,X,0.07984369248151779,0.002050307346507907,0.04094699991401285,False
MNIST,6,6,EMNIST,34,Y,0.04363573342561722,0.0001693294325377792,0.0219025314290775,False
MNIST,6,6,EMNIST,35,Z,0.020796723663806915,0.00012450166104827076,0.010460612662427593,False
MNIST,6,6,EMNIST,36,a,0.09340690821409225,0.0075098006054759026,0.05045835440978408,False
MNIST,6,6,EMNIST,37,b,0.29332074522972107,0.05028405040502548,0.17180239781737328,False
MNIST,6,6,EMNIST,38,c,0.07765939086675644,0.0006009825738146901,0.039130186720285565,False
MNIST,6,6,EMNIST,39,d,0.15029087662696838,0.060512788593769073,0.10540183261036873,False
MNIST,6,6,EMNIST,40,e,0.08914098888635635,0.004507026635110378,0.046824007760733366,False
MNIST,6,6,EMNIST,41,f,0.3416227698326111,0.0016420524334535003,0.1716324111330323,False
MNIST,6,6,EMNIST,42,g,0.05206642672419548,0.0023201711010187864,0.027193298912607133,False
MNIST,6,6,EMNIST,43,h,0.22194969654083252,0.04613228887319565,0.13404099270701408,False
MNIST,6,6,EMNIST,44,i,0.023800279945135117,0.0005767666734755039,0.01218852330930531,False
MNIST,6,6,EMNIST,45,j,0.07638979703187943,0.000721527321729809,0.03855566217680462,False
MNIST,6,6,EMNIST,46,k,0.13784845173358917,0.0039798482321202755,0.07091414998285472,False
MNIST,6,6,EMNIST,47,l,0.011325657367706299,0.0002726937527768314,0.005799175560241565,False
MNIST,6,6,EMNIST,48,m,0.046731818467378616,0.0007888906402513385,0.023760354553814977,False
MNIST,6,6,EMNIST,49,n,0.0469043105840683,0.0007004699436947703,0.023802390263881534,False
MNIST,6,6,EMNIST,50,o,0.09343674033880234,0.00048139499267563224,0.046959067665738985,False
MNIST,6,6,EMNIST,51,p,0.18018047511577606,0.00025623742840252817,0.0902183562720893,False
MNIST,6,6,EMNIST,52,q,0.06820695102214813,0.004689027555286884,0.03644798928871751,False
MNIST,6,6,EMNIST,53,r,0.04740472882986069,0.00032894007745198905,0.023866834453656338,False
MNIST,6,6,EMNIST,54,s,0.08321364223957062,0.0004682213475462049,0.04184093179355841,False
MNIST,6,6,EMNIST,55,t,0.06672350317239761,0.01702621951699257,0.04187486134469509,False
MNIST,6,6,EMNIST,56,u,0.24851450324058533,0.0020363188814371824,0.12527541106101125,False
MNIST,6,6,EMNIST,57,v,0.131060391664505,0.00036347698187455535,0.06571193432318978,False
MNIST,6,6,EMNIST,58,w,0.3460947871208191,0.005836012307554483,0.1759653997141868,False
MNIST,6,6,EMNIST,59,x,0.10221242904663086,0.0009240997023880482,0.051568264374509454,False
MNIST,6,6,EMNIST,60,y,0.044843826442956924,0.0005527401226572692,0.022698283282807097,False
MNIST,6,6,EMNIST,61,z,0.07006065547466278,0.00015205824456643313,0.03510635685961461,False
MNIST,7,7,EMNIST,0,0,0.003343182150274515,0.005877379793673754,0.0046102809719741344,False
MNIST,7,7,EMNIST,1,1,0.016570623964071274,0.015627611428499222,0.016099117696285248,False
MNIST,7,7,EMNIST,2,2,0.020390283316373825,0.030041787773370743,0.025216035544872284,False
MNIST,7,7,EMNIST,3,3,0.003415095154196024,0.02762724831700325,0.015521171735599637,False
MNIST,7,7,EMNIST,4,4,0.04666842520236969,0.023862017318606377,0.03526522126048803,False
MNIST,7,7,EMNIST,5,5,0.014819237403571606,0.00724670197814703,0.011032969690859318,False
MNIST,7,7,EMNIST,6,6,0.009106320329010487,0.00012385268928483129,0.004615086509147659,False
MNIST,7,7,EMNIST,7,7,0.40212488174438477,0.5725932121276855,0.48735904693603516,True
MNIST,7,7,EMNIST,8,8,0.016107136383652687,0.001800352125428617,0.008953744254540652,False
MNIST,7,7,EMNIST,9,9,0.1503676325082779,0.010556838475167751,0.08046223549172282,False
MNIST,7,7,EMNIST,10,A,0.02379118837416172,0.0008543582516722381,0.01232277331291698,False
MNIST,7,7,EMNIST,11,B,0.008467811159789562,0.00032806239323690534,0.004397936776513234,False
MNIST,7,7,EMNIST,12,C,0.019779251888394356,0.0019147334387525916,0.010846992663573474,False
MNIST,7,7,EMNIST,13,D,0.019041497260332108,0.0035846144892275333,0.01131305587477982,False
MNIST,7,7,EMNIST,14,E,0.009635125286877155,6.629200652241707e-05,0.004850708646699786,False
MNIST,7,7,EMNIST,15,F,0.06478188186883926,0.0020614564418792725,0.03342166915535927,False
MNIST,7,7,EMNIST,16,G,0.004562531132251024,0.00010719698911998421,0.0023348640606855042,False
MNIST,7,7,EMNIST,17,H,0.022913668304681778,0.0006724776467308402,0.011793072975706309,False
MNIST,7,7,EMNIST,18,I,0.01372160017490387,0.010566269978880882,0.012143935076892376,False
MNIST,7,7,EMNIST,19,J,0.24712339043617249,0.019467372447252274,0.13329538144171238,False
MNIST,7,7,EMNIST,20,K,0.009378859773278236,7.630204345332459e-05,0.0047275809083657805,False
MNIST,7,7,EMNIST,21,L,0.026708319783210754,0.016509482637047768,0.02160890121012926,False
MNIST,7,7,EMNIST,22,M,0.14238008856773376,0.0022843233309686184,0.07233220594935119,False
MNIST,7,7,EMNIST,23,N,0.03325573354959488,0.0005423101829364896,0.016899021866265684,False
MNIST,7,7,EMNIST,24,O,0.005017797462642193,0.003085274947807193,0.004051536205224693,False
MNIST,7,7,EMNIST,25,P,0.12717917561531067,0.002509139012545347,0.06484415731392801,False
MNIST,7,7,EMNIST,26,Q,0.0029757844749838114,0.0002503561554476619,0.0016130703152157366,False
MNIST,7,7,EMNIST,27,R,0.004065166227519512,0.00017004644905682653,0.0021176063382881694,False
MNIST,7,7,EMNIST,28,S,0.003943087067455053,0.0018393121426925063,0.00289119960507378,False
MNIST,7,7,EMNIST,29,T,0.47797203063964844,0.07328833639621735,0.2756301835179329,False
MNIST,7,7,EMNIST,30,U,0.011408748105168343,0.0033423076383769512,0.007375527871772647,False
MNIST,7,7,EMNIST,31,V,0.024530624970793724,0.0003610205021686852,0.012445822736481205,False
MNIST,7,7,EMNIST,32,W,0.004808532074093819,3.216958430130035e-05,0.0024203508291975595,False
MNIST,7,7,EMNIST,33,X,0.08728637546300888,0.0005433788173831999,0.04391487714019604,False
MNIST,7,7,EMNIST,34,Y,0.211147740483284,0.018745597451925278,0.11494666896760464,False
MNIST,7,7,EMNIST,35,Z,0.004114418290555477,0.0033785838168114424,0.0037465010536834598,False
MNIST,7,7,EMNIST,36,a,0.024435032159090042,0.0011729776160791516,0.012804004887584597,False
MNIST,7,7,EMNIST,37,b,0.01288981456309557,7.438231114065275e-05,0.006482098437118111,False
MNIST,7,7,EMNIST,38,c,0.013933149166405201,0.00015709818399045616,0.0070451236751978286,False
MNIST,7,7,EMNIST,39,d,0.025880103930830956,0.0005767493858002126,0.013228426658315584,False
MNIST,7,7,EMNIST,40,e,0.0053067896515131,0.0005142613663338125,0.002910525508923456,False
MNIST,7,7,EMNIST,41,f,0.028837699443101883,0.0005604479811154306,0.014699073712108657,False
MNIST,7,7,EMNIST,42,g,0.08136162906885147,0.004619361367076635,0.04299049521796405,False
MNIST,7,7,EMNIST,43,h,0.03394954651594162,0.0023414655588567257,0.018145506037399173,False
MNIST,7,7,EMNIST,44,i,0.01348384190350771,0.013502736575901508,0.013493289239704609,False
MNIST,7,7,EMNIST,45,j,0.1122720018029213,0.004361581988632679,0.05831679189577699,False
MNIST,7,7,EMNIST,46,k,0.02839062735438347,5.17610642418731e-05,0.01422119420931267,False
MNIST,7,7,EMNIST,47,l,0.015234151855111122,0.008277520537376404,0.011755836196243763,False
MNIST,7,7,EMNIST,48,m,0.27477318048477173,0.00034840882290154696,0.13756079465383664,False
MNIST,7,7,EMNIST,49,n,0.2405807226896286,0.016725042834877968,0.12865288276225328,False
MNIST,7,7,EMNIST,50,o,0.023227429017424583,0.0006621227948926389,0.011944775906158611,False
MNIST,7,7,EMNIST,51,p,0.015411525964736938,0.00048304902156814933,0.007947287493152544,False
MNIST,7,7,EMNIST,52,q,0.1258055418729782,0.002663294319063425,0.06423441809602082,False
MNIST,7,7,EMNIST,53,r,0.2956733703613281,0.008085036650300026,0.15187920350581408,False
MNIST,7,7,EMNIST,54,s,0.014410671778023243,0.0004661909770220518,0.007438431377522647,False
MNIST,7,7,EMNIST,55,t,0.21699468791484833,0.05957547575235367,0.138285081833601,False
MNIST,7,7,EMNIST,56,u,0.014508399181067944,0.000326185894664377,0.00741729253786616,False
MNIST,7,7,EMNIST,57,v,0.044805414974689484,0.0002405601553618908,0.022522987565025687,False
MNIST,7,7,EMNIST,58,w,0.00392743619158864,8.319268090417609e-05,0.002005314436246408,False
MNIST,7,7,EMNIST,59,x,0.043976955115795135,0.001196488388814032,0.022586721752304584,False
MNIST,7,7,EMNIST,60,y,0.17928147315979004,0.005867226980626583,0.09257435007020831,False
MNIST,7,7,EMNIST,61,z,0.02245039865374565,0.005129609256982803,0.013790003955364227,False
MNIST,8,8,EMNIST,0,0,0.03881718963384628,0.002523438073694706,0.020670313853770494,False
MNIST,8,8,EMNIST,1,1,0.02653217874467373,0.003825643565505743,0.015178911155089736,False
MNIST,8,8,EMNIST,2,2,0.07151152938604355,0.012283425778150558,0.041897477582097054,False
MNIST,8,8,EMNIST,3,3,0.09255342930555344,0.04425804316997528,0.06840573623776436,False
MNIST,8,8,EMNIST,4,4,0.03704012557864189,0.005918856710195541,0.021479491144418716,False
MNIST,8,8,EMNIST,5,5,0.08443401753902435,0.007443463895469904,0.04593874071724713,False
MNIST,8,8,EMNIST,6,6,0.04570472985506058,0.006697050295770168,0.026200890075415373,False
MNIST,8,8,EMNIST,7,7,0.054836880415678024,0.0007699616253376007,0.027803421020507812,False
MNIST,8,8,EMNIST,8,8,0.41391000151634216,0.6212078332901001,0.5175589174032211,True
MNIST,8,8,EMNIST,9,9,0.07038284093141556,0.011519406922161579,0.04095112392678857,False
MNIST,8,8,EMNIST,10,A,0.06814459711313248,0.004647924564778805,0.03639626083895564,False
MNIST,8,8,EMNIST,11,B,0.24572834372520447,0.05044138431549072,0.1480848640203476,False
MNIST,8,8,EMNIST,12,C,0.04841432720422745,0.0006589973927475512,0.0245366622984875,False
MNIST,8,8,EMNIST,13,D,0.04949413239955902,0.0046293302439153194,0.02706173132173717,False
MNIST,8,8,EMNIST,14,E,0.0946372002363205,0.004667445085942745,0.04965232266113162,False
MNIST,8,8,EMNIST,15,F,0.06881041824817657,0.0031513716094195843,0.03598089492879808,False
MNIST,8,8,EMNIST,16,G,0.0596761517226696,0.002642164472490549,0.031159158097580075,False
MNIST,8,8,EMNIST,17,H,0.023905916139483452,0.0015097677242010832,0.012707841931842268,False
MNIST,8,8,EMNIST,18,I,0.026099812239408493,0.004317110404372215,0.015208461321890354,False
MNIST,8,8,EMNIST,19,J,0.06722621619701385,0.0020432777237147093,0.03463474696036428,False
MNIST,8,8,EMNIST,20,K,0.05989288538694382,0.009490493685007095,0.034691689535975456,False
MNIST,8,8,EMNIST,21,L,0.03569633886218071,0.0006438203854486346,0.018170079623814672,False
MNIST,8,8,EMNIST,22,M,0.044603973627090454,0.0025226089637726545,0.023563291295431554,False
MNIST,8,8,EMNIST,23,N,0.031231094151735306,0.0036404412239789963,0.01743576768785715,False
MNIST,8,8,EMNIST,24,O,0.033515628427267075,0.001269819913432002,0.01739272417034954,False
MNIST,8,8,EMNIST,25,P,0.1079409122467041,0.0028463457711040974,0.0553936290089041,False
MNIST,8,8,EMNIST,26,Q,0.05529984086751938,0.007528559770435095,0.03141420031897724,False
MNIST,8,8,EMNIST,27,R,0.15758351981639862,0.007936635054647923,0.08276007743552327,False
MNIST,8,8,EMNIST,28,S,0.08524729311466217,0.0108336191624403,0.048040456138551235,False
MNIST,8,8,EMNIST,29,T,0.057080574333667755,0.0048701344057917595,0.030975354369729757,False
MNIST,8,8,EMNIST,30,U,0.02226138487458229,0.0012252997839823365,0.011743342329282314,False
MNIST,8,8,EMNIST,31,V,0.04238599166274071,0.00032679300056770444,0.021356392331654206,False
MNIST,8,8,EMNIST,32,W,0.040084317326545715,0.005750078242272139,0.022917197784408927,False
MNIST,8,8,EMNIST,33,X,0.1753375083208084,0.0061269355937838554,0.09073222195729613,False
MNIST,8,8,EMNIST,34,Y,0.0703589916229248,0.0013396319700405002,0.03584931179648265,False
MNIST,8,8,EMNIST,35,Z,0.07450505346059799,0.0022995248436927795,0.038402289152145386,False
MNIST,8,8,EMNIST,36,a,0.08239898830652237,0.007253491785377264,0.04482624004594982,False
MNIST,8,8,EMNIST,37,b,0.1293509602546692,0.00405880156904459,0.06670488091185689,False
MNIST,8,8,EMNIST,38,c,0.04870975390076637,0.00015998410526663065,0.0244348690030165,False
MNIST,8,8,EMNIST,39,d,0.11521563678979874,0.01120369229465723,0.06320966454222798,False
MNIST,8,8,EMNIST,40,e,0.14454355835914612,0.010294086299836636,0.07741882232949138,False
MNIST,8,8,EMNIST,41,f,0.08355267345905304,0.0011888784356415272,0.04237077594734728,False
MNIST,8,8,EMNIST,42,g,0.13869449496269226,0.02686261758208275,0.0827785562723875,False
MNIST,8,8,EMNIST,43,h,0.04268172010779381,0.005937285255640745,0.024309502681717277,False
MNIST,8,8,EMNIST,44,i,0.02161734737455845,0.0021015815436840057,0.011859464459121227,False
MNIST,8,8,EMNIST,45,j,0.05729761719703674,0.0006990758702158928,0.028998346533626318,False
MNIST,8,8,EMNIST,46,k,0.09983114153146744,0.003199885133653879,0.05151551333256066,False
MNIST,8,8,EMNIST,47,l,0.01588483341038227,0.0033478077966719866,0.009616320603527129,False
MNIST,8,8,EMNIST,48,m,0.04243442788720131,0.0009479654836468399,0.021691196685424075,False
MNIST,8,8,EMNIST,49,n,0.04223952814936638,0.0009779005777090788,0.02160871436353773,False
MNIST,8,8,EMNIST,50,o,0.03585955873131752,0.00035081151872873306,0.018105185125023127,False
MNIST,8,8,EMNIST,51,p,0.1163330078125,0.0006992376293055713,0.058516122720902786,False
MNIST,8,8,EMNIST,52,q,0.15050950646400452,0.02514563873410225,0.08782757259905338,False
MNIST,8,8,EMNIST,53,r,0.05171731859445572,0.002419603755697608,0.027068461175076663,False
MNIST,8,8,EMNIST,54,s,0.08440690487623215,0.0018048913916572928,0.04310589813394472,False
MNIST,8,8,EMNIST,55,t,0.09046435356140137,0.014460047706961632,0.0524622006341815,False
MNIST,8,8,EMNIST,56,u,0.024277234449982643,0.0002808612189255655,0.012279047834454104,False
MNIST,8,8,EMNIST,57,v,0.03782777860760689,0.00030581725877709687,0.019066797933191992,False
MNIST,8,8,EMNIST,58,w,0.03176204487681389,0.002643745392560959,0.017202895134687424,False
MNIST,8,8,EMNIST,59,x,0.19363972544670105,0.00520936306566,0.09942454425618052,False
MNIST,8,8,EMNIST,60,y,0.05357638746500015,0.0016259945696219802,0.027601191017311066,False
MNIST,8,8,EMNIST,61,z,0.07220923155546188,0.003014220856130123,0.037611726205796,False
MNIST,9,9,EMNIST,0,0,0.013050502166152,0.009404466487467289,0.011227484326809645,False
MNIST,9,9,EMNIST,1,1,0.008261068724095821,0.0007915734313428402,0.004526321077719331,False
MNIST,9,9,EMNIST,2,2,0.03636396303772926,0.017066190019249916,0.02671507652848959,False
MNIST,9,9,EMNIST,3,3,0.017050789669156075,0.020009620115160942,0.01853020489215851,False
MNIST,9,9,EMNIST,4,4,0.11855419725179672,0.1512022316455841,0.13487821444869041,False
MNIST,9,9,EMNIST,5,5,0.057201169431209564,0.004043250344693661,0.030622209887951612,False
MNIST,9,9,EMNIST,6,6,0.023700419813394547,0.004848572425544262,0.014274496119469404,False
MNIST,9,9,EMNIST,7,7,0.06265603005886078,0.006796256639063358,0.03472614334896207,False
MNIST,9,9,EMNIST,8,8,0.05827821046113968,0.059841327369213104,0.05905976891517639,False
MNIST,9,9,EMNIST,9,9,0.3941592574119568,0.2654159665107727,0.32978761196136475,True
