Round,Dataset,Local_Class,Accuracy
35,CIFAR10,1,40.88
35,CIFAR10,2,26.48
35,CIFAR10,3,18.13
35,CIFAR10,4,7.14
35,CIFAR10,5,12.75
35,CIFAR10,6,53.63
35,CIFAR10,7,27.8
35,CIFAR10,8,28.02
35,CIFAR10,9,26.37
36,MNIST,0,68.24
36,MNIST,1,85.95
36,MNIST,2,95.1
36,MNIST,3,87.7
36,MNIST,4,94.74
36,MNIST,5,92.85
36,MNIST,6,52.47
36,MNIST,7,94.33
36,MNIST,8,97.4
36,MNIST,9,17.54
36,EMNIST,0,60.37
36,EMNIST,1,75.07
36,EMNIST,2,89.71
36,EMNIST,3,86.49
36,EMNIST,4,94.32
36,EMNIST,5,90.06
36,EMNIST,6,42.66
36,EMNIST,7,80.13
36,EMNIST,8,98.75
36,EMNIST,9,26.98
36,EMNIST,10,0.0
36,EMNIST,11,2.37
36,EMNIST,12,0.0
36,EMNIST,13,0.71
36,EMNIST,14,48.97
36,EMNIST,15,4.89
36,EMNIST,16,0.0
36,EMNIST,17,28.9
36,EMNIST,18,0.0
36,EMNIST,19,22.81
36,EMNIST,20,21.55
36,EMNIST,21,0.0
36,EMNIST,22,0.3
36,EMNIST,23,0.0
36,EMNIST,24,0.0
36,EMNIST,25,0.24
36,EMNIST,26,16.76
36,EMNIST,27,5.16
36,EMNIST,28,6.52
36,EMNIST,29,0.0
36,EMNIST,30,0.0
36,EMNIST,31,0.0
36,EMNIST,32,20.74
36,EMNIST,33,29.52
36,EMNIST,34,11.98
36,EMNIST,35,20.38
36,EMNIST,36,0.0
36,EMNIST,37,0.0
36,EMNIST,38,0.0
36,EMNIST,39,0.52
36,EMNIST,40,25.35
36,EMNIST,41,0.0
36,EMNIST,42,0.0
36,EMNIST,43,0.0
36,EMNIST,44,0.0
36,EMNIST,45,0.0
36,EMNIST,46,27.12
36,EMNIST,47,0.0
36,EMNIST,48,0.0
36,EMNIST,49,0.0
36,EMNIST,50,0.0
36,EMNIST,51,0.3
36,EMNIST,52,0.43
36,EMNIST,53,0.0
36,EMNIST,54,0.0
36,EMNIST,55,1.11
36,EMNIST,56,0.0
36,EMNIST,57,0.0
36,EMNIST,58,0.0
36,EMNIST,59,0.0
36,EMNIST,60,0.0
36,EMNIST,61,0.24
36,CIFAR10,0,40.33
36,CIFAR10,1,29.12
36,CIFAR10,2,13.08
36,CIFAR10,3,15.82
36,CIFAR10,4,9.12
36,CIFAR10,5,28.46
36,CIFAR10,6,54.51
36,CIFAR10,7,38.35
36,CIFAR10,8,16.37
36,CIFAR10,9,35.27
37,MNIST,0,81.82
37,MNIST,1,91.18
37,MNIST,2,93.72
37,MNIST,3,84.87
37,MNIST,4,98.32
37,MNIST,5,88.66
37,MNIST,6,77.5
