global_round,missing_threshold,recall,specificity,precision,average_accuracy,f1_score,mcc,TP,FP,TN,FN
40,0.55,0.3201754385964912,0.9897596205669936,0.43452380952380953,0.6549675295817424,0.3686868686868687,0.3599014422084543,73,95,9182,155
40,0.6,0.31140350877192985,0.9914843160504473,0.47333333333333333,0.6514439124111886,0.3756613756613757,0.371865161231319,71,79,9198,157
40,0.65,0.29385964912280704,0.9929934245984693,0.5075757575757576,0.6434265368606382,0.3722222222222223,0.37506318348031586,67,65,9212,161
40,0.7,0.2324561403508772,0.9945025331464913,0.5096153846153846,0.6134793367486843,0.31927710843373497,0.3338214892488895,53,51,9226,175
40,0.75,0.15350877192982457,0.9962272286299451,0.5,0.5748680002798848,0.2348993288590604,0.2679646209973849,35,35,9242,193
40,0.8,0.14035087719298245,0.9962272286299451,0.47761194029850745,0.5682890529114637,0.21694915254237285,0.24978991442457063,32,35,9242,196
40,0.85,0.13596491228070176,0.9976285437102511,0.5849056603773585,0.5667967279954764,0.2206405693950178,0.2745090049071998,31,22,9255,197
40,0.9,0.13157894736842105,0.9990298587905573,0.7692307692307693,0.5653044030794891,0.2247191011235955,0.31262816967510754,30,9,9268,198
40,0.95,0.13157894736842105,0.9990298587905573,0.7692307692307693,0.5653044030794891,0.2247191011235955,0.31262816967510754,30,9,9268,198
40,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,9277,228
45,0.1,0.4692982456140351,0.9866336100032338,0.46320346320346323,0.7279659278086344,0.46623093681917216,0.4530348411147915,107,124,9153,121
45,0.15,0.4649122807017544,0.9871725773418131,0.4711111111111111,0.7260424290217837,0.46799116997792495,0.4550152116352207,106,119,9158,122
45,0.2,0.4605263157894737,0.9877115446803924,0.4794520547945205,0.724118930234933,0.4697986577181208,0.45713380783309276,105,114,9163,123
45,0.25,0.4473684210526316,0.9884660989544034,0.4880382775119617,0.7179172600035175,0.46681922196796344,0.4547488678622311,102,107,9170,126
45,0.3,0.44298245614035087,0.9894362401638461,0.507537688442211,0.7162093481520985,0.4730679156908665,0.46213366065447764,101,98,9179,127
45,0.35,0.4342105263157895,0.9904063813732887,0.526595744680851,0.7123084538445391,0.4759615384615385,0.46660728243627353,99,89,9188,129
45,0.4,0.42543859649122806,0.9904063813732887,0.521505376344086,0.7079224889322584,0.46859903381642515,0.45936884213474993,97,89,9188,131
45,0.45,0.42105263157894735,0.9904063813732887,0.518918918918919,0.705729506476118,0.4648910411622276,0.45572616240006303,96,89,9188,132
