group_name,dataset_name,label_id,label_name,model_count,confidence,accuracy,passed
Cluster_10,EMNIST,33,X,2,0.4865743111586198,0.5,False
Cluster_10,EMNIST,35,Z,1,0.9429465532302856,1.0,True
Cluster_10,EMNIST,36,a,2,0.9194708168506622,1.0,True
Cluster_10,EMNIST,37,b,1,0.2571163475513458,0.125,False
Cluster_10,EMNIST,38,c,1,0.9981253147125244,1.0,True
Cluster_10,EMNIST,39,d,2,0.8349815607070923,1.0,True
Cluster_10,EMNIST,40,e,2,0.9957546293735504,1.0,True
Cluster_10,EMNIST,41,f,3,0.09270170206824939,0.0,False
Cluster_10,EMNIST,42,g,2,0.9613028466701508,1.0,True
Cluster_10,EMNIST,43,h,1,0.6464099884033203,1.0,True
Cluster_10,EMNIST,44,i,3,0.41035546734929085,0.3333333333333333,False
Cluster_10,EMNIST,45,j,1,0.97877037525177,1.0,True
Cluster_10,EMNIST,46,k,2,0.4902215003967285,0.5,False
Cluster_10,EMNIST,47,l,1,0.0030699181370437145,0.0,False
Cluster_10,EMNIST,48,m,1,0.0011754108127206564,0.0,False
Cluster_10,EMNIST,49,n,2,0.849630206823349,1.0,True
Cluster_10,EMNIST,50,o,1,0.26385533809661865,0.0,False
Cluster_10,EMNIST,51,p,4,0.9980541616678238,1.0,True
Cluster_10,EMNIST,52,q,3,0.4222533007462819,0.3333333333333333,False
Cluster_10,EMNIST,53,r,2,0.9623850286006927,1.0,True
Cluster_10,EMNIST,54,s,2,0.8025569319725037,1.0,True
Cluster_10,EMNIST,55,t,2,0.027676315046846867,0.0,False
Cluster_10,EMNIST,56,u,1,0.2630622088909149,0.125,False
Cluster_10,EMNIST,57,v,2,0.5758968591690063,0.5,True
Cluster_10,EMNIST,58,w,2,0.1869468867148072,0.0,False
Cluster_10,EMNIST,59,x,1,0.48507729172706604,1.0,False
Cluster_10,EMNIST,60,y,2,0.9058902859687805,1.0,True
Cluster_10,EMNIST,61,z,1,0.08862971514463425,0.0,False
Cluster_11,EMNIST,1,1,1,0.992904543876648,1.0,True
Cluster_11,EMNIST,4,4,1,0.9989463090896606,1.0,True
Cluster_11,EMNIST,6,6,1,0.9965758323669434,1.0,True
Cluster_11,EMNIST,13,D,1,0.7798930406570435,0.75,True
Cluster_11,EMNIST,17,H,1,0.7695493698120117,0.875,True
Cluster_11,EMNIST,19,J,1,0.9971064329147339,1.0,True
Cluster_11,EMNIST,22,M,1,0.9916809797286987,1.0,True
Cluster_11,EMNIST,23,N,1,0.9146731495857239,1.0,True
Cluster_11,EMNIST,35,Z,1,0.995357871055603,1.0,True
Cluster_11,EMNIST,37,b,1,0.9401479959487915,1.0,True
Cluster_11,EMNIST,38,c,1,0.9363106489181519,1.0,True
Cluster_11,EMNIST,42,g,1,0.9517472982406616,1.0,True
Cluster_11,EMNIST,43,h,1,0.9173768162727356,1.0,True
Cluster_11,EMNIST,46,k,1,0.78114253282547,1.0,True
Cluster_11,EMNIST,58,w,1,0.9655179977416992,1.0,True
Cluster_11,EMNIST,59,x,1,0.8442862033843994,0.875,True
Cluster_12,CIFAR10,0,airplane,4,0.6679539382457733,0.8125,True
Cluster_12,CIFAR10,1,automobile,5,0.5421272277832031,0.575,True
Cluster_12,CIFAR10,2,bird,1,0.9537627696990967,1.0,True
Cluster_12,CIFAR10,3,cat,3,0.5016635060310364,0.6666666666666666,True
Cluster_12,CIFAR10,4,deer,2,0.9103750586509705,1.0,True
Cluster_12,CIFAR10,5,dog,4,0.6174812950193882,0.59375,True
Cluster_12,CIFAR10,6,frog,2,0.7353406101465225,0.8125,True
Cluster_12,CIFAR10,7,horse,2,0.6324561238288879,0.8125,True
Cluster_12,CIFAR10,8,ship,2,0.6591592133045197,0.75,True
Cluster_12,CIFAR10,9,truck,2,0.5858040601015091,0.6875,True
